信息_链接,岗位名称,薪水,技能关键词,标签,工作经验,学历要求,工作地点,公司名称,公司信息,公司标签,其它信息,最低薪资,最高薪资,薪资单位,年薪月数,平均月薪,公司类型,公司规模,所属行业,城市,区域
http://www.zhaopin.com/jobdetail/CC229365810J40832496205.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python开发工程师,6000-8000元,Python,Python,3-5年,本科,成都·金牛·沙河源,金仁医药,民营 1000-9999人 综合商贸,唐凤·人力资源专员,高回复率,6000.0,8000.0,元,12.0,7000.0,民营,1000-9999人,综合商贸,成都,金牛
http://www.zhaopin.com/jobdetail/CC453635220J40870684803.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,软件开发工程师JAVA/C/C++/PYTHON/JS【年终奖&双休&六险一金】,2-3万·14薪,C语言 C++ Java 嵌入式开发 Linux开发 Web开发 STL MySQL OpenCV,C语言,经验不限,本科,成都·武侯·桂溪,科锐尔人力资源服务(苏州)有限公司,上市公司 1000-9999人 咨询服务,曹婕·招聘专员,高回复率,20000.0,30000.0,万,14.0,25000.0,上市公司,1000-9999人,咨询服务,成都,武侯
http://www.zhaopin.com/jobdetail/CC368746430J40752674610.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,Python/AI应用开发工程师,1-1.8万,Java,Java,3-5年,本科,成都·成华·龙潭,四川云图信息技术有限公司,民营 20-99人 软件/IT服务,李谦·人事经理,,10000.0,18000.0,万,12.0,14000.0,民营,20-99人,软件/IT服务,成都,成华
http://www.zhaopin.com/jobdetail/CCL1487355790J40836789011.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,Python开发工程师,1.5-2.5万,Python,Python,3-5年,本科,成都·双流·东升,四川中久数创科技有限公司,100-299人 软件/IT服务,赵女士·HR人力资源专员,12小时内回复可能性大,15000.0,25000.0,万,12.0,20000.0,,100-299人,软件/IT服务,成都,双流
http://www.zhaopin.com/jobdetail/CCL1470276410J40978720004.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,初级Python开发工程师,6000-10000元,Python,Python,经验不限,本科,成都·武侯·桂溪,成都零夏八度科技有限公司,民营 20-99人 软件/IT服务,朱女士·人事专员,高回复率,6000.0,10000.0,元,12.0,8000.0,民营,20-99人,软件/IT服务,成都,武侯
http://www.zhaopin.com/jobdetail/CC134310320J40759130006.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python自动化测试工程师-包吃，15天带薪年假,1.2-1.8万,Python 测试开发 UI自动化测试 接口自动化测试,Python,5-10年,本科,成都·郫都·合作街道,新拓尼克科技研发中心 / Syntronic Beijing R&D Center,外商独资 500-999人 通信运营商/电信增值服务,王霞·招聘专员,今日活跃,12000.0,18000.0,万,12.0,15000.0,外商独资,500-999人,通信运营商/电信增值服务,成都,郫都
http://www.zhaopin.com/jobdetail/CC000544460J40791995716.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python自动化测试工程师,8000-12000元,Python 测试开发 UI自动化测试 接口自动化测试 性能测试 Linux Shell Selenium Jmeter,Python,3-5年,本科,成都·郫都·合作街道,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,李思敏·招聘顾问,1小时内回复可能性大,8000.0,12000.0,元,12.0,10000.0,上市公司,10000人以上,软件/IT服务,成都,郫都
http://www.zhaopin.com/jobdetail/CC171774410J40833083714.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python测试工程师,9000-13000元,Python UI自动化测试 接口自动化测试 Shell Linux,Python,1-3年,本科,成都·郫都·合作街道,润和软件,上市公司 1000-9999人 软件/IT服务,于先生·HR,,9000.0,13000.0,元,12.0,11000.0,上市公司,1000-9999人,软件/IT服务,成都,郫都
http://www.zhaopin.com/jobdetail/CC000544460J40388868016.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python自动化测试工程师,8000-12000元,Python PYTHON自动化测试 LINUX集成命令 自动化测试,Python,1-3年,本科,成都·郫都·友爱,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,姚依佳·HR,12小时内回复可能性大,8000.0,12000.0,元,12.0,10000.0,上市公司,10000人以上,软件/IT服务,成都,郫都
http://www.zhaopin.com/jobdetail/CC849526930J40741012406.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python全栈工程师,1-1.5万,Java C Flask MySQL Redis,Java,1-3年,本科,成都·金牛·金泉,成都天藤科技有限公司,民营 20-99人 软件/IT服务,王先生·HR,3日内活跃,10000.0,15000.0,万,12.0,12500.0,民营,20-99人,软件/IT服务,成都,金牛
http://www.zhaopin.com/jobdetail/CCL1247330100J40883244502.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,Python 开发工程师,1-1.6万,Django PyQt MySQL MongoDB Redis Python FASTAPI,Django,3-5年,本科,成都·武侯·石羊,深圳市埃伯瑞科技有限公司,民营 20-99人 专用设备制造,王湘琳·HRBP,,10000.0,16000.0,万,12.0,13000.0,民营,20-99人,专用设备制造,成都,武侯
http://www.zhaopin.com/jobdetail/CC000544460J40776533716.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python自动化测试工程师,8000-12000元,Java Oracle Linux UI自动化测试 接口自动化测试 Shell 性能测试 Selenium Jmeter,Java,5-10年,本科,成都·郫都·德源,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,李思敏·招聘顾问,1小时内回复可能性大,8000.0,12000.0,元,12.0,10000.0,上市公司,10000人以上,软件/IT服务,成都,郫都
http://www.zhaopin.com/jobdetail/CCL1460599350J40764068607.htm?refcode=4019&srccode=401903&preactionid=740651ca-6662-42b5-af21-84051fcc4cec,python高级开发工程师,1.5-2.2万·13薪,C++ NumPy OpenCV pytorch Python,C++,5-10年,本科,成都·双流·彭镇,诺比侃人工智能科技(成都)股份有限公司,民营 300-499人 人工智能,余萌·人事经理,1小时内回复可能性大,15000.0,22000.0,万,13.0,18500.0,民营,人工智能,,成都,双流
